Gender,Major,Program,GPA
Male,B.Tech,ECE,8.788338353462745
Female,PhD,CSE,7.138756474703231
Male,B.Tech,CSE,5.164159682335447
Male,B.Tech,CSE,8.796405855159646
Female,B.Tech,CSE,7.016615404670447
Female,B.Tech,CSE,5.874085092911957
Male,MS,CSE,8.477892541762518
Male,B.Tech,ECE,7.773053306045978
Female,B.Tech,CHD,5.667314354852255
Male,B.Tech,ECE,6.467154623530425
Male,B.Tech,ECE,7.876245863705721
Male,PhD,CSE,7.891547126814755
Female,B.Tech,CHD,7.282163738613832
Male,B.Tech,CSE,8.424812186366273
Other,PhD,CSE,7.103757584229442
Male,B.Tech,CSE,6.658751680671238
Female,B.Tech,CSE,7.261635998567489
Male,B.Tech,ECE,5.207950614056592
Male,B.Tech,CND,6.470388609747531
Female,B.Tech,ECE,8.044498644141813
Male,B.Tech,CSE,6.2956848512561105
Male,B.Tech,ECE,5.515673564114241
Male,PhD,CHD,8.865415911581131
Male,B.Tech,CHD,7.444501693530432
Male,B.Tech,ECE,6.931143708495379
Female,B.Tech,ECE,6.901608172891978
Male,MS,CHD,8.71979772977346
Male,B.Tech,ECE,7.294528325009229
Male,MS,CSE,8.451928502387979
Male,B.Tech,CSE,6.307433605192915
Female,PhD,CHD,7.3413224955966285
Male,B.Tech,CHD,7.621913700208455
Male,B.Tech,ECE,8.100927921666182
Female,B.Tech,CND,6.775438032327516
Male,MS,CSE,8.62142960865546
Female,B.Tech,ECE,6.664787206823083
Female,B.Tech,CSE,6.909300838681528
Female,B.Tech,CND,8.752428788387272
Male,MS,CSE,7.7959359624054985
Female,MS,ECE,7.754601425212624
Female,B.Tech,CSE,5.130020476792685
Male,B.Tech,ECE,7.690073159980992
Male,B.Tech,CHD,6.290158634545693
Male,MS,ECE,8.103057507708884
Male,MS,CND,7.779472638797097
Male,B.Tech,CND,6.554207284508057
Male,B.Tech,CSE,6.882270510138357
Male,PhD,CND,8.279573830220297
Male,MS,CSE,8.823255341744657
Male,B.Tech,CSE,8.52021185669258
Male,B.Tech,ECE,7.650715102441588
Female,B.Tech,ECE,8.271555913470856
Male,B.Tech,CSE,7.854147470746716
Male,B.Tech,CSE,7.49461410193582
Male,B.Tech,CND,8.455142935293445
Male,B.Tech,ECE,5.691525369074677
Female,B.Tech,CSE,6.315537798750763
Female,B.Tech,ECE,6.179098473143907
Male,B.Tech,CSE,6.698612083360541
Female,MS,ECE,8.480130250659005
Male,B.Tech,ECE,5.884896547813252
Male,B.Tech,ECE,7.502799196811106
Male,B.Tech,CSE,6.412939081595762
Female,MS,CHD,7.75705516276914
Male,MS,CSE,8.1402909644037
Female,B.Tech,ECE,8.6812481390615
Female,PhD,ECE,7.943826473872937
Male,B.Tech,ECE,6.919906606506564
Male,PhD,CSE,7.760887387201473
Female,B.Tech,ECE,6.278052283655279
Male,B.Tech,ECE,5.9126585650755255
Male,B.Tech,CSE,7.244785087966572
Male,B.Tech,CSE,7.425308769488779
Male,B.Tech,ECE,7.687049346723827
Male,MS,CSE,7.472445202365561
Male,MS,ECE,8.355560154981518
Male,B.Tech,ECE,7.113100078248018
Male,B.Tech,ECE,6.942247502748672
Female,B.Tech,CND,5.75857717249229
Other,B.Tech,ECE,7.153253499318115
Male,B.Tech,ECE,7.184956619911165
Male,B.Tech,ECE,7.101728444542234
Female,MS,CND,8.280035530094047
Male,B.Tech,CSE,7.694595659069431
Male,B.Tech,CHD,5.901976691042281
Female,B.Tech,CND,6.783303913571648
Female,B.Tech,CSE,7.515767601564244
Female,B.Tech,CSE,6.731605179124998
Female,MS,CND,8.67159648994329
Male,B.Tech,ECE,7.090178496692565
Male,B.Tech,CSE,5.0450773588764495
Female,MS,CHD,8.587600243438386
Male,B.Tech,CSE,6.88289677314467
Male,MS,CSE,6.761202416812299
Female,B.Tech,ECE,6.747710139713202
Female,B.Tech,ECE,5.7316356213853865
Male,MS,CND,8.527191899915907
Female,MS,ECE,7.974911313897684
Female,B.Tech,CHD,6.076254635198234
Female,B.Tech,CSE,7.81084805696286
Male,MS,ECE,8.320967966197374
Male,B.Tech,CSE,6.764235262974642
Male,B.Tech,CSE,5.754402560463639
Male,MS,CND,7.410268344524384
Male,B.Tech,CSE,6.142542090293961
Male,MS,CND,8.522548042285072
Male,MS,CSE,6.823371900049041
Female,B.Tech,CSE,6.952765183436917
Male,MS,CSE,7.82480092645954
Female,B.Tech,ECE,8.035539017775417
Female,B.Tech,CSE,7.23273655767532
Male,B.Tech,ECE,7.535210285143669
Female,MS,CHD,7.632247997388987
Male,MS,ECE,7.138301268746317
Male,B.Tech,ECE,6.6745240241235075
Female,B.Tech,ECE,7.777162385926433
Male,PhD,CND,8.687445315575886
Female,B.Tech,CSE,6.569412428884304
Male,B.Tech,CSE,6.139256195351442
Female,B.Tech,CSE,5.943320875092813
Male,PhD,CHD,8.23168669863672
Male,MS,CHD,8.095585820203533
Male,MS,CND,9.031234059083031
Female,B.Tech,CHD,7.1233307576188745
Female,MS,CSE,8.429636195664997
Male,B.Tech,ECE,6.219532012095781
Male,MS,CHD,8.029190703450388
Male,B.Tech,CND,7.140078455536866
Female,B.Tech,CSE,6.859469472155622
Male,B.Tech,ECE,6.978181203130074
Female,B.Tech,CHD,7.126218467620106
Female,MS,ECE,8.336725769166021
Male,PhD,ECE,8.884559021706881
Male,B.Tech,CND,4.73445220836029
Male,MS,CND,8.77961625989708
Female,B.Tech,CSE,5.289191883682023
Male,MS,ECE,8.216133974725727
Male,MS,ECE,9.64894027836193
Female,MS,CND,7.970221798101953
Male,B.Tech,CND,7.180019139414642
Male,B.Tech,ECE,6.689740286079532
Male,MS,ECE,8.467083643085456
Male,B.Tech,CSE,7.362208552639742
Female,MS,CHD,7.52676692865465
Male,PhD,ECE,8.24282347240759
Male,B.Tech,ECE,5.881563496222787
Female,MS,CHD,7.916741005137379
Male,MS,ECE,7.706439469158284
Female,B.Tech,CND,7.1365409515907166
Female,B.Tech,CSE,6.29008610285806
Male,MS,CHD,7.84989781693966
Male,B.Tech,ECE,7.008772775188144
Female,B.Tech,ECE,7.078417697956658
Male,MS,CHD,8.19199860099409
Male,B.Tech,CSE,6.8258323347190135
Female,MS,CSE,7.4493144387478125
Male,B.Tech,CSE,7.082073272649578
Female,B.Tech,CSE,6.821142174404237
Male,PhD,CHD,8.812322821053606
Male,B.Tech,CSE,8.15074150091036
Male,MS,ECE,7.039543695194085
Female,MS,CSE,8.432008183892426
Female,MS,ECE,8.572420912762936
Female,B.Tech,ECE,5.65416870413586
Male,B.Tech,CSE,7.579472818912714
Male,MS,CHD,8.62716844243641
Male,B.Tech,CHD,6.05035336212141
Male,B.Tech,CSE,6.763658376878961
Male,B.Tech,ECE,7.186319935820221
Male,B.Tech,CSE,7.570458060099278
Male,MS,CSE,7.308092412686678
Female,MS,ECE,8.809904688470928
Male,PhD,CSE,7.285325934967199
Female,B.Tech,CHD,8.3237455489255
Male,MS,CSE,8.385187227452942
Male,B.Tech,CSE,6.378228488857196
Male,B.Tech,ECE,7.864405842707081
Male,B.Tech,ECE,5.952200956397871
Male,PhD,CHD,8.357468027196939
Male,MS,CSE,8.166953411666016
Male,PhD,CND,8.418067406979509
Female,MS,CND,7.4121977100192575
Female,MS,ECE,7.652745979349696
Female,B.Tech,ECE,7.1267448661508155
Male,MS,ECE,7.4912793799233945
Male,B.Tech,CSE,7.271452794276608
Male,B.Tech,CSE,6.3858740317734215
Male,B.Tech,CSE,8.000000026077243
Male,B.Tech,CND,8.562684950570935
Male,B.Tech,CSE,6.702535825342741
Male,B.Tech,ECE,7.920258760970105
Male,B.Tech,CSE,6.7876954584234
Male,PhD,CHD,7.831784401629329
Female,MS,CSE,7.701997581611386
Female,B.Tech,ECE,7.085569740756213
Female,B.Tech,CSE,5.213042335572928
Female,B.Tech,CHD,7.625656761445496
Male,B.Tech,CHD,7.086020848936363
Female,B.Tech,ECE,8.000543957469155
Female,PhD,CSE,8.60406877688568
Male,B.Tech,CSE,7.119948317163889
Male,B.Tech,CHD,6.6441650646505375
Female,B.Tech,CSE,8.522861721702988
Male,B.Tech,CSE,9.169872686836033
Female,B.Tech,ECE,6.660850594940189
Male,B.Tech,CSE,8.042293473702552
Male,PhD,CSE,7.94662517051735
Male,B.Tech,ECE,6.412314046310939
Male,B.Tech,CSE,6.613755048501501
Female,B.Tech,CSE,7.684682687606349
Other,B.Tech,ECE,5.9250867056609415
Male,B.Tech,CSE,8.549964227004235
Male,B.Tech,ECE,7.937872257373029
Female,B.Tech,CSE,7.661515205428881
Male,B.Tech,ECE,6.706185333997311
Male,B.Tech,ECE,7.8294875898567415
Male,B.Tech,ECE,4.082637138696935
Female,B.Tech,CSE,7.440901363492499
Female,B.Tech,CSE,7.160122067662746
Male,B.Tech,CHD,5.113784434782105
Male,B.Tech,CSE,7.406252982732169
Female,B.Tech,ECE,7.590891725876073
Female,B.Tech,CND,5.146267255165822
Male,B.Tech,ECE,5.81322858234792
Male,B.Tech,CSE,9.064389151850952
Female,B.Tech,CSE,6.813646453897534
Male,PhD,CND,8.787813029749195
Male,MS,CHD,8.788761347002772
Male,MS,CHD,8.275755769796687
Male,MS,ECE,8.712068945832495
Male,PhD,CND,7.243555820917642
Male,MS,CHD,7.83862941182354
Female,B.Tech,CSE,4.0
Male,B.Tech,ECE,5.253906335432752
Male,B.Tech,ECE,6.453985503015053
Male,B.Tech,CSE,6.334615561003819
Female,PhD,CND,8.32070514457124
Female,B.Tech,CSE,6.979349488397011
Male,MS,ECE,8.093619700986862
Female,B.Tech,CSE,7.174709648630679
Male,B.Tech,CSE,7.332922724602971
Female,B.Tech,ECE,6.040955322588038
Male,B.Tech,CND,6.275207680636198
Female,B.Tech,ECE,6.963121940705247
Male,MS,CSE,7.9850599345289535
Male,MS,CHD,7.242650844292591
Female,MS,CSE,8.757091566709136
Male,B.Tech,CSE,7.724800677550825
Male,MS,CSE,7.39819832024581
Male,B.Tech,CSE,6.791633987083315
Female,B.Tech,ECE,9.009539650797116
Male,MS,ECE,8.112403926483998
Male,B.Tech,CSE,7.395685955200066
Female,B.Tech,ECE,6.39106444886887
Male,B.Tech,CSE,6.686887891471659
Male,MS,CND,9.057928190048381
Female,B.Tech,ECE,7.113294427292536
Male,B.Tech,CSE,6.929071781127118
Male,B.Tech,CND,7.0076410859364655
Male,MS,ECE,9.781767951890629
Female,MS,ECE,8.027865252203519
Male,B.Tech,CSE,6.169923300786399
Female,B.Tech,ECE,6.344649098384762
Female,B.Tech,ECE,7.780756002388104
Male,B.Tech,CSE,5.571518873353224
Female,MS,CSE,8.315408087024961
Male,B.Tech,ECE,6.276182472350557
Male,B.Tech,CSE,5.141230443547992
Female,MS,CSE,7.313949448160484
Female,B.Tech,ECE,7.027533809678659
Male,MS,CND,8.976617175444972
Male,MS,CSE,8.639330588362647
Male,MS,CSE,7.794416841680473
Male,B.Tech,CHD,7.9721870698180926
Male,B.Tech,CSE,6.643220170760945
Male,PhD,CHD,7.566744207627056
Female,B.Tech,CND,7.021087635632677
Male,B.Tech,CHD,5.494066004993215
Male,B.Tech,CSE,7.791408307485062
Female,B.Tech,CSE,7.805880089006878
Female,PhD,CSE,7.8600150302348695
Male,B.Tech,CND,7.145597506825662
Male,B.Tech,CND,7.136049234191441
Male,MS,CSE,8.61037436723707
Male,PhD,CHD,7.677465873008076
Male,B.Tech,CHD,7.599487523568181
Female,B.Tech,CSE,5.68323074899449
Male,B.Tech,CSE,7.777188737672871
Male,B.Tech,CSE,8.062697401333146
Male,MS,ECE,7.531286024452076
Male,B.Tech,CHD,8.219128866541539
Male,B.Tech,CND,5.425967036981211
Other,B.Tech,CSE,8.099583445210548
Male,B.Tech,CSE,8.43845623816264
Male,B.Tech,ECE,7.345815194151531
Male,B.Tech,ECE,6.804474218970639
Female,MS,CHD,8.218693874069945
Male,B.Tech,ECE,6.396241631268873
Male,PhD,CHD,9.612313339581373
Female,B.Tech,CSE,6.413468709565708
Male,B.Tech,ECE,8.317401169657318
Male,B.Tech,CND,6.258772582575858
Male,B.Tech,CSE,8.59680827950365
Male,B.Tech,ECE,9.01232858175517
Male,B.Tech,CSE,7.385990811019344
Female,MS,ECE,8.200660087997004
Male,MS,ECE,7.330394682650795
Male,B.Tech,ECE,5.924332390431715
Male,B.Tech,CHD,7.297914605165628
Male,MS,ECE,9.020734734026785
Male,B.Tech,ECE,6.4517975108509695
Female,PhD,CSE,9.403964608897093
Male,MS,CHD,7.572897842259113
Female,B.Tech,CSE,7.229391940749971
Male,B.Tech,CHD,7.232016466403656
Male,B.Tech,CSE,6.898465624764483
Male,MS,CSE,6.569320738571639
Male,B.Tech,CSE,6.380926899569104
Male,MS,CND,8.13974750461201
Male,B.Tech,CSE,6.904014904019786
Female,B.Tech,CSE,7.636202659402783
Male,B.Tech,CSE,7.7568359119918515
Male,B.Tech,CSE,6.75992153882109
Male,B.Tech,CSE,6.037569627684554
Male,B.Tech,ECE,8.548317705383413
Male,B.Tech,CSE,5.6445376694843485
Male,B.Tech,ECE,6.404692776567852
Male,B.Tech,CSE,6.150040076026199
Female,MS,ECE,8.522520335261476
Female,B.Tech,ECE,8.31702197448059
Male,B.Tech,CSE,6.826306624489055
Male,MS,ECE,8.160843732234438
Female,MS,ECE,8.300140274692405
Male,B.Tech,CSE,8.80400409858886
Male,B.Tech,ECE,5.226426557786823
Male,MS,ECE,8.52095532938885
Male,MS,CHD,8.263567323557652
Male,MS,CSE,7.740412332327926
Male,B.Tech,CSE,7.3262267357202955
Male,B.Tech,CSE,7.740828975829918
Male,B.Tech,ECE,7.583162712482803
Female,MS,ECE,9.51095042414141
Male,B.Tech,CSE,7.127481587793685
Male,B.Tech,ECE,7.026905183290326
Male,MS,CSE,7.873090850031158
Female,B.Tech,CND,7.552978837145888
Female,B.Tech,CSE,6.967941738514052
Male,B.Tech,ECE,7.013209145064767
Male,B.Tech,CSE,7.017829860006257
Female,B.Tech,CHD,6.865391430509907
Female,B.Tech,CSE,6.391327197847592
Male,B.Tech,CSE,7.418106538196911
Male,B.Tech,CSE,6.714952434983381
Male,B.Tech,CND,7.613679502820444
Female,B.Tech,CND,7.110767628927997
Male,B.Tech,CSE,6.613425123670953
Male,B.Tech,ECE,8.564830405035064
Female,B.Tech,ECE,6.897687414453023
Female,B.Tech,CSE,7.622823014561806
Female,B.Tech,CSE,6.300017094007899
Female,B.Tech,CND,4.97446066886882
Male,B.Tech,ECE,6.433000832322953
Male,B.Tech,CSE,4.862551293600206
Male,MS,CSE,7.834195993226526
Female,B.Tech,CSE,8.468647014539053
Male,B.Tech,ECE,6.094714977923349
Other,B.Tech,CSE,4.893956142405812
Male,MS,ECE,9.05017989370877
Female,B.Tech,CSE,6.524645236675748
Male,B.Tech,CSE,6.984261617831312
Male,B.Tech,CSE,7.788279969131077
Female,B.Tech,CHD,7.523172764989149
Male,PhD,CSE,8.675256209805935
Female,B.Tech,ECE,7.900428989545424
Male,MS,ECE,6.777719757187382
Female,B.Tech,ECE,5.58565225985998
Male,B.Tech,CSE,8.171169662628841
Male,B.Tech,ECE,6.218260856908313
Female,B.Tech,CHD,6.327354155036441
Male,B.Tech,CSE,5.737157477835682
Male,B.Tech,CSE,6.595052110652518
Male,B.Tech,ECE,6.650683936315529
Male,MS,CSE,7.3437775186203895
Male,B.Tech,ECE,5.946917255124255
Female,B.Tech,CSE,7.318663092175706
Male,B.Tech,ECE,6.192330733111571
Male,B.Tech,ECE,6.393687743021738
Male,B.Tech,CSE,4.813721653225919
Male,MS,CHD,9.356740169771717
Male,PhD,ECE,8.770912014737352
Female,B.Tech,CSE,6.505193946673058
Female,B.Tech,CSE,6.10091906434228
Male,B.Tech,ECE,7.010888797233125
Male,MS,CSE,7.988426487281642
Female,B.Tech,CND,5.724033430485353
Male,B.Tech,ECE,4.449463771077641
Male,PhD,CSE,8.036962046241666
Male,MS,CND,6.905637828370341
Male,B.Tech,CSE,7.171379946723542
Female,PhD,CHD,8.389040783330337
Female,B.Tech,CSE,6.026787301658092
Male,B.Tech,ECE,6.465415732344547
Male,B.Tech,ECE,8.763041691978083
Female,MS,ECE,8.542589968389674
Female,B.Tech,CSE,6.547747229291096
Male,B.Tech,CSE,9.291959326935979
Male,PhD,ECE,7.7015312940141785
Male,B.Tech,CSE,6.187305275183445
Female,MS,ECE,7.922640080504451
Female,B.Tech,ECE,5.468992934623684
Male,B.Tech,CHD,8.790309164627846
Female,B.Tech,CSE,7.183152038709281
Male,MS,CSE,7.447035800170144
Male,B.Tech,CHD,7.447786951404762
Male,B.Tech,CHD,7.146055848297891
Male,B.Tech,ECE,6.6953489158741535
Male,MS,CSE,7.154039383224964
Male,B.Tech,ECE,5.563788074470893
Male,B.Tech,ECE,9.186800997443227
Male,B.Tech,CSE,5.647265114890002
Male,MS,ECE,9.188575863545964
Male,B.Tech,ECE,6.155240852384044
Male,B.Tech,CSE,7.790032567540322
Male,PhD,CHD,8.53271654504039
Male,MS,ECE,8.465793090207491
Female,B.Tech,ECE,7.732014272240191
Female,PhD,CHD,7.494217188831246
Female,B.Tech,CSE,6.323654007525823
Male,B.Tech,ECE,5.631952040782286
Male,B.Tech,ECE,7.189301060847598
Female,B.Tech,CND,5.676655667875774
Male,MS,ECE,6.613266976048745
Male,B.Tech,CSE,6.7625226634564255
Male,B.Tech,CND,4.790920947512554
Female,B.Tech,ECE,7.258738194720957
Male,B.Tech,CND,5.742370476622258
Female,B.Tech,CSE,6.159420251919772
Female,B.Tech,CSE,4.7195840268423
Male,B.Tech,CSE,8.650102213808546
Female,MS,CND,6.975959579115345
Male,B.Tech,CHD,6.635998765452105
Female,B.Tech,ECE,5.208261407538754
Male,B.Tech,CSE,6.164332191619228
Female,B.Tech,CSE,8.75182178102421
Male,PhD,CHD,8.448738367632675
Female,MS,ECE,7.493458302582594
Male,B.Tech,ECE,6.965826520344536
Male,B.Tech,CSE,6.439440943313389
Female,B.Tech,ECE,6.907579420172413
Female,B.Tech,CSE,7.743868719032961
Male,B.Tech,ECE,6.66890201009296
Male,MS,ECE,8.153994031747573
Male,MS,CND,8.16554684835378
Female,B.Tech,ECE,6.673854352702256
Female,MS,ECE,7.484851807230961
Female,MS,CSE,7.632371650376878
Male,MS,CND,8.489429676074554
Male,PhD,CSE,8.691208352487726
Male,B.Tech,CSE,5.862205668731529
Female,B.Tech,CND,6.739010665611992
Male,MS,CHD,7.472954691628366
Female,MS,ECE,8.559966700801299
Male,PhD,CSE,8.06439848011005
Male,B.Tech,CHD,9.200923817571368
Male,B.Tech,CSE,7.217897389897053
Male,B.Tech,CSE,8.181996454223222
Male,B.Tech,CSE,5.9853891731966335
Male,B.Tech,CSE,7.011722149085865
Male,B.Tech,CND,7.616173098370224
Female,B.Tech,ECE,5.9666997581781995
Male,B.Tech,ECE,7.020342711810577
Male,B.Tech,CND,8.051859032200536
Male,B.Tech,CSE,6.672549992076514
Male,B.Tech,CSE,6.148247495427375
Female,B.Tech,ECE,8.802959455472518
Male,PhD,CHD,7.714127349176851
Female,B.Tech,ECE,7.155890628381587
Male,B.Tech,CSE,6.291723661663193
Male,MS,ECE,7.3442160327997135
Male,B.Tech,CSE,7.741657082703259
Male,MS,CSE,7.856124861836223
Male,B.Tech,CSE,7.405886465419698
Female,PhD,ECE,7.172427139437404
Male,B.Tech,CSE,7.50311978196206
Male,PhD,ECE,7.939702044091834
Male,MS,CND,6.684803634189212
Male,B.Tech,CND,8.884739554787176
Male,B.Tech,ECE,7.6010135264946275
Male,B.Tech,CND,7.227277412679598
Male,B.Tech,CND,8.249418849739866
Male,B.Tech,CSE,7.247569281388536
Female,PhD,ECE,7.900692994928198
Female,B.Tech,CND,6.825032389517623
Male,B.Tech,ECE,6.321633786807948
Male,MS,CSE,7.649752975022704
Female,B.Tech,ECE,5.742296334140759
Male,B.Tech,CSE,6.029979424199681
Male,MS,ECE,8.626209872868072
Male,MS,CSE,8.232452807162273
Male,B.Tech,CSE,6.496986947468492
Male,PhD,CSE,7.7859840677684335
Female,B.Tech,CHD,6.594603021192067
Female,B.Tech,CSE,5.316150197032931
Female,B.Tech,CSE,7.126630599424352
Female,B.Tech,CSE,7.9454714819925645
Male,B.Tech,ECE,9.366972660059023
Male,B.Tech,CND,5.896741277435882
Female,MS,CSE,8.632661712165426
Female,B.Tech,CSE,6.292788554302124
Male,MS,ECE,7.210080596964291
Female,B.Tech,ECE,5.871101871144023
Male,PhD,ECE,8.370367863213485
Male,B.Tech,CSE,6.069206376306731
Male,B.Tech,ECE,6.393154228706515
Male,B.Tech,CSE,6.559598669262738
Male,MS,CND,7.482022512070762
Male,MS,CSE,7.431190813110598
Male,B.Tech,CSE,4.570840237481525
Male,B.Tech,CHD,7.086953290111869
Male,B.Tech,CHD,7.067671489558452
Other,PhD,CSE,7.901327575132245
Male,PhD,CND,8.480192135194187
Male,PhD,CHD,8.998453766032844
Male,MS,CSE,8.016505882984
Male,PhD,ECE,8.965128889578114
Female,B.Tech,CSE,9.23813192042712
Male,MS,CSE,9.77136728238419
Female,MS,CSE,7.168234739442999
Male,PhD,CHD,7.708468496790665
Male,B.Tech,CHD,6.555570003274289
Male,B.Tech,CSE,7.1287152012598405
Male,B.Tech,CSE,8.58665199984358
Male,B.Tech,ECE,7.627241221090955
Male,B.Tech,ECE,5.7967128703275
Male,B.Tech,ECE,6.388342591525672
Male,B.Tech,CSE,6.957999792034485
Other,B.Tech,ECE,5.510840021854505
Male,B.Tech,CSE,7.0136684575409145
Male,B.Tech,ECE,5.811564408940755
Male,PhD,CSE,7.474639433221315
Male,MS,CSE,7.33711030437127
Male,B.Tech,ECE,7.411021054892336
Female,MS,CND,8.282880997690564
Female,MS,ECE,8.067657741681208
Male,B.Tech,CND,7.991613660540877
Male,B.Tech,CSE,7.885583234213435
Male,B.Tech,ECE,7.204381342070278
Male,B.Tech,ECE,7.066381850025705
Male,MS,CHD,8.090682693654067
Male,B.Tech,CHD,6.852354820062918
Male,B.Tech,CHD,4.8256572733723235
Female,PhD,CHD,8.867742422409911
Male,B.Tech,ECE,7.397522831893677
Male,MS,CND,7.148570787921058
Female,B.Tech,CSE,8.427816619272438
Male,B.Tech,CHD,6.410020131787229
Female,B.Tech,CND,6.892230997341378
Male,B.Tech,ECE,8.023575595568254
Female,B.Tech,ECE,7.220139358389589
Female,B.Tech,CSE,8.3353758419159
Male,B.Tech,CSE,6.6478985009572105
Female,B.Tech,ECE,8.691173211280336
Male,B.Tech,CSE,6.222197100167477
Female,MS,ECE,8.922335630516733
Male,B.Tech,CHD,4.734890781100603
Male,B.Tech,CSE,5.89980794866585
Male,B.Tech,CSE,7.297966138489319
Female,B.Tech,ECE,6.599554573856892
Male,B.Tech,CSE,6.9252513800974365
Female,B.Tech,ECE,7.041650920160711
Female,MS,ECE,7.166368174311062
Male,B.Tech,CSE,5.884070385127433
Female,B.Tech,CSE,7.232122048808421
Other,B.Tech,CHD,6.33366704817822
Male,MS,CSE,8.938723701272817
Male,B.Tech,ECE,6.808052844567215
Male,B.Tech,CND,7.718751243106831
Male,B.Tech,CHD,7.442851669307108
Male,B.Tech,CSE,6.398838942827314
Male,B.Tech,ECE,5.019671213047627
Male,MS,CHD,8.829458957334733
Male,B.Tech,ECE,6.021090923302857
Male,B.Tech,ECE,6.596241944521256
Female,PhD,ECE,8.224578779216714
Female,B.Tech,CSE,6.948988431896319
Male,B.Tech,ECE,7.961958662539018
Female,B.Tech,ECE,7.005824057923277
Female,B.Tech,ECE,6.872645909740669
Female,B.Tech,CSE,8.018455956545013
Male,B.Tech,CSE,7.600652371886785
Male,PhD,CND,7.932214777009674
Female,MS,CSE,7.196991235764817
Female,MS,CSE,7.423410157360056
Female,B.Tech,ECE,6.950780249811785
Female,B.Tech,ECE,5.753946224829578
Male,B.Tech,CSE,7.090753047162468
Male,B.Tech,ECE,6.870801690209659
Male,MS,ECE,6.220236677382607
Male,B.Tech,ECE,5.593824813732705
Female,MS,CND,5.979974829421092
Male,B.Tech,CSE,6.656096938955691
Male,B.Tech,ECE,8.074013645346
Female,B.Tech,CSE,5.109342044571996
Male,B.Tech,CSE,5.677713180206636
Female,MS,CHD,7.885383492908773
Other,PhD,CSE,7.768123485573287
Male,B.Tech,ECE,5.931327232933208
Male,B.Tech,CSE,7.541594106173159
Male,B.Tech,CSE,6.50510455542708
Male,B.Tech,ECE,5.5132751126020185
Male,B.Tech,ECE,4.912284109942899
Male,MS,CSE,9.545885439044612
Female,B.Tech,CND,8.12830905456267
Male,B.Tech,CSE,6.5483666539379835
Female,MS,CSE,8.061500608164756
Male,B.Tech,CSE,6.511468937903012
Male,B.Tech,CSE,7.510456730791251
Female,B.Tech,CSE,6.145785632282119
Male,B.Tech,ECE,6.4568267835231765
Male,B.Tech,ECE,7.455400840194496
Female,B.Tech,CSE,8.453859104446407
Female,PhD,CND,8.670707547331054
Female,PhD,ECE,8.916956938795465
Male,MS,CSE,7.781307863742175
Male,B.Tech,CSE,6.376989592623056
Female,MS,CSE,6.6431332026426535
Female,B.Tech,ECE,7.072198357341284
Male,B.Tech,CSE,7.37904703135644
Female,B.Tech,ECE,6.699994604272795
Male,B.Tech,ECE,6.223298673900265
Male,B.Tech,ECE,8.243403439843132
Male,B.Tech,ECE,7.631804277196654
Male,PhD,CSE,8.956412725259506
Male,B.Tech,CSE,6.046420904983796
Male,PhD,CHD,7.945882936725989
Male,B.Tech,CSE,8.203177243251597
Female,B.Tech,CSE,6.952652920244209
Female,B.Tech,ECE,6.430895888321445
Male,B.Tech,CSE,6.500484976237161
Female,B.Tech,ECE,6.988919473865696
Male,B.Tech,CSE,8.00295181583541
Male,B.Tech,CND,6.839487147908412
Female,B.Tech,ECE,7.790532830177778
Male,MS,CSE,8.327164443792233
Male,B.Tech,ECE,6.121660959819026
Male,B.Tech,ECE,6.120870632012877
Female,MS,CHD,7.684813385647965
Male,B.Tech,ECE,5.6631623453377316
Female,MS,ECE,7.640102800940425
Male,MS,ECE,9.05940339171197
Female,PhD,ECE,8.284304832086315
Female,B.Tech,CND,6.233547333912546
Female,B.Tech,CSE,8.915744651820479
Male,B.Tech,CSE,6.069382680273796
Male,B.Tech,CSE,6.038117033194612
Female,B.Tech,CHD,8.229485681806699
Male,B.Tech,ECE,7.66131805960032
Male,MS,CHD,7.9089588032315294
Male,B.Tech,CHD,7.831908899989161
Female,MS,CND,8.210420000860417
Male,MS,ECE,7.169665308982822
Male,B.Tech,CSE,4.602415292985694
Male,B.Tech,CSE,6.43265484829271
Male,B.Tech,ECE,8.08492483589828
Female,PhD,ECE,8.085764955826694
Male,B.Tech,ECE,7.460097198349244
Male,B.Tech,ECE,7.184485448445067
Female,B.Tech,ECE,5.306499705385601
Female,PhD,CSE,8.096802153146843
Male,MS,CSE,8.251215531312605
Female,B.Tech,ECE,6.212853744495633
Female,B.Tech,CSE,6.637461842972048
Female,B.Tech,ECE,7.391747092097112
Male,B.Tech,ECE,7.07262999914298
Male,MS,CND,8.7328368186473
Female,MS,CND,8.268569639214435
Female,MS,ECE,7.330905001118588
Male,B.Tech,ECE,6.522453286070464
Male,B.Tech,CSE,7.020296284226277
Male,B.Tech,CSE,8.33841507651404
Male,B.Tech,ECE,6.526474369717694
Male,B.Tech,ECE,5.267431197601972
Male,MS,ECE,8.308396832443831
Female,B.Tech,CSE,6.244401751656001
Male,MS,CND,7.100289076297522
Female,B.Tech,CSE,7.018803012825838
Male,B.Tech,CHD,7.972867641808303
Male,B.Tech,ECE,6.426119460338981
Male,B.Tech,CSE,7.496573887182629
Male,B.Tech,CSE,7.681913663042433
Female,MS,CSE,8.55425754556664
Female,B.Tech,CHD,6.267727690381398
Male,MS,CND,7.21524255944663
Male,MS,ECE,7.310672826528983
Male,B.Tech,ECE,7.79097467212247
Female,MS,CHD,8.467175208269568
